Complex Name,Address,Arena,Community Centre,Indoor Pool,Indoor Soccer,Library,Outdoor Pool,Fitness Leisure Centre,Skate Park,Spray Pad,Wading Pool,Location 1,Geometry
Bronx Park C.C - Kelvin Site,281 Henderson Hwy,false,true,false,false,false,false,false,false,false,false,"(49.91531750617284, -97.11231414812919)","MULTIPOLYGON (((-97.113843947099 49.916177599755, -97.11386801766 49.916084026765, -97.113892088087 49.915990454667, -97.113911747458 49.915914034451, -97.113941003682 49.915800477034, -97.113968372537 49.915694729858, -97.113995739873 49.915588982649, -97.114001075403 49.915568367194, -97.113548129243 49.915418104696, -97.113563527054 49.915358596317, -97.113500114372 49.915337556854, -97.113336305574 49.915283205839, -97.112795663457 49.915103823096, -97.112714106353 49.915076762466, -97.112589665763 49.915035473375, -97.111594159929 49.914705156093, -97.111469721277 49.914663865819, -97.111125691293 49.914549710173, -97.110847538205 49.914457412591, -97.110648253277 49.914707456604, -97.110772704357 49.914748770453, -97.110875828174 49.914783003871, -97.110798151802 49.914880472808, -97.110627220856 49.91509495468, -97.11075180049 49.915136283232, -97.111000957622 49.915218939896, -97.111125537904 49.915260268054, -97.111374696331 49.915342923928, -97.11149927726 49.91538425169, -97.111623857013 49.915425579298, -97.111748438374 49.915466906796, -97.111997598958 49.915549561353, -97.112122180966 49.915590888457, -97.112338908088 49.915662782779, -97.112371342846 49.915673542224, -97.112495925501 49.915714868932, -97.11262050698 49.915756195486, -97.112745090067 49.915797521932, -97.112994254104 49.915880174381, -97.113118837838 49.915921500431, -97.113331194913 49.915991942327, -97.113394619542 49.916012981171, -97.113390925326 49.916027325668, -97.113843947099 49.916177599755)))"
St. Norbert C.C,3450 Pembina Hwy,true,true,false,false,false,false,false,false,true,false,"(49.76888689172875, -97.15434589914804)","MULTIPOLYGON (((-97.156339284625 49.769069982005, -97.155952718686 49.768172185361, -97.155243643326 49.767384178496, -97.152352513671 49.768391869962, -97.15257679407 49.769851115465, -97.152600988126 49.769852400854, -97.15262518218 49.769853686238, -97.152656901114 49.769859589219, -97.152765096793 49.769863113754, -97.152800389289 49.769869222405, -97.15285747769 49.769880778289, -97.152885169364 49.769883018913, -97.152932088019 49.769890963235, -97.153127501621 49.769939059717, -97.153232246471 49.769959614978, -97.15325135413 49.769962587195, -97.153275069583 49.769965694827, -97.153312648186 49.769963595384, -97.153325071891 49.769965592487, -97.153367485035 49.769982459985, -97.153435018957 49.769996129864, -97.153499469441 49.770017846214, -97.15356376342 49.770037409694, -97.153631214919 49.77005952511, -97.153665061094 49.770082552567, -97.153685300495 49.770098166985, -97.153705164158 49.770123670109, -97.153735324605 49.770134045543, -97.153777430623 49.770159003657, -97.153828479575 49.770167912963, -97.15387519373 49.77018125075, -97.153910564738 49.770200704364, -97.153918858649 49.770201736067, -97.153957893733 49.77019786059, -97.15398420516 49.770200081648, -97.153999260834 49.770205716001, -97.154041407345 49.770230695973, -97.154048147104 49.77023436777, -97.154094645718 49.770254011034, -97.154109845555 49.770256052293, -97.154145660678 49.770263819176, -97.154186379008 49.770288755025, -97.154255938342 49.770322246096, -97.154291878056 49.770363297089, -97.154292822143 49.770375005867, -97.154302367412 49.770380566862, -97.154327319067 49.770389604961, -97.154784124773 49.770230384938, -97.154072036266 49.769860255501, -97.156339284625 49.769069982005)))"
Central Park,400 Cumberland Ave,false,false,false,false,false,false,false,false,true,true,"(49.89576596881113, -97.14864222564569)","MULTIPOLYGON (((-97.149677487721 49.89718527441, -97.149589504442 49.897023286626, -97.149519286272 49.896894006664, -97.149449068435 49.89676472756, -97.149413959671 49.896700087543, -97.149378850999 49.896635447516, -97.149308633931 49.89650616743, -97.149238417229 49.896376887304, -97.149168200895 49.896247607137, -97.149097984928 49.896118326928, -97.149027770719 49.895989046701, -97.148957555452 49.89585976731, -97.148887340586 49.895730486979, -97.148817126087 49.895601206606, -97.148746911955 49.895471926193, -97.14865420775 49.895301270198, -97.148583975745 49.895171969602, -97.14851374275 49.895042668043, -97.148443511513 49.894913366465, -97.14837328061 49.894784065745, -97.148303048716 49.894654764063, -97.148232818582 49.894525462362, -97.14816258878 49.894396161519, -97.14809235938 49.894266859736, -97.147606866194 49.89437687339, -97.147677050131 49.894506205327, -97.147747235862 49.894635536346, -97.147817421959 49.894764867324, -97.147887606997 49.894894199138, -97.147957793829 49.895023530034, -97.148027981027 49.895152860889, -97.148098168593 49.895282191704, -97.1481683551 49.895411523353, -97.148260806876 49.895581821807, -97.148180966103 49.895600348401, -97.147695016906 49.895710615133, -97.147765052689 49.895839761115, -97.147835088803 49.895968907954, -97.147905125318 49.896098053853, -97.147975160772 49.896227200589, -97.148045197984 49.896356347305, -97.148115170563 49.896485373165, -97.148185273539 49.896614639718, -97.148255311883 49.896743785413, -97.148314831962 49.896853537115, -97.1489762929 49.897065529077, -97.14908515698 49.897100418459, -97.149153249039 49.897122240954, -97.149559825909 49.897252541777, -97.149565639113 49.897256011819, -97.149571738202 49.897258950467, -97.149578074724 49.897261334376, -97.149584598343 49.897263144608, -97.149591257233 49.897264366783, -97.149597998498 49.897264991191, -97.149604768584 49.897265012873, -97.14961151371 49.897264431657, -97.149618180292 49.897263252158, -97.149624715372 49.897261483748, -97.149631067033 49.897259140475, -97.14963718482 49.897256240953, -97.149643020131 49.897252808217, -97.149648526612 49.897248869536, -97.149653660518 49.897244456198, -97.149658255709 49.89723974384, -97.149662425698 49.897234651364, -97.149666139173 49.897229217009, -97.149669368252 49.897223481579, -97.149672088688 49.897217488137, -97.149674280055 49.897211281687, -97.149675925899 49.89720490883, -97.149677013863 49.897198417417, -97.149677535776 49.897191856188, -97.149677487721 49.89718527441)))"
Amherst Park,340 Amherst St,false,false,false,false,false,false,false,false,false,true,"(49.883955296950205, -97.22250514608385)","MULTIPOLYGON (((-97.222913527066 49.884216047427, -97.22295956431 49.8837290355, -97.222096767576 49.883694546473, -97.222050727858 49.884181667873, -97.222913527066 49.884216047427)))"
Melrose Park C.C,480 Kimberly Ave,false,true,false,false,false,false,false,false,false,false,"(49.92308298834347, -97.09332989153083)","MULTIPOLYGON (((-97.094774168342 49.92270872041, -97.093717023318 49.922356987562, -97.09345054247 49.922690725839, -97.092848637362 49.922490513421, -97.092724116979 49.922449093464, -97.092684038584 49.922457370684, -97.09188561472 49.923457460039, -97.092942176795 49.923808989125, -97.093379288112 49.92326066975, -97.094134024545 49.92351176851, -97.094774168342 49.92270872041)))"
Norwood C.C,87 Walmer St,false,true,false,false,false,true,false,false,false,true,"(49.87971521572102, -97.1299056743853)","MULTIPOLYGON (((-97.13208201563 49.879124587469, -97.13208309533 49.879122914852, -97.13208403 49.879121157071, -97.132084812971 49.879119326673, -97.132085438652 49.879117436719, -97.13208590258 49.8791155007, -97.132086201443 49.879113532431, -97.132086333107 49.87911154596, -97.132086296635 49.879109555465, -97.132086092285 49.879107575151, -97.132085721516 49.879105619152, -97.132085186975 49.879103701428, -97.132084494267 49.87910183992, -97.132083647263 49.879100043357, -97.132082651979 49.8790983245, -97.132081515487 49.879096695562, -97.132080245858 49.879095168113, -97.132078852114 49.879093753004, -97.132077344154 49.879092460288, -97.132075732692 49.879091299149, -97.132074029174 49.879090277834, -97.132072245702 49.8790894036, -97.132070394947 49.879088682657, -97.132068490054 49.879088120125, -97.132066544558 49.879087720002, -97.132064572277 49.87908748513, -97.131843436176 49.879011233079, -97.131055569412 49.87898747878, -97.130547267829 49.878972150341, -97.130462550692 49.878969595681, -97.129954250947 49.878954264668, -97.129674685575 49.878945831111, -97.129166386424 49.878930496648, -97.129081669461 49.87892794098, -97.128573370757 49.878912603921, -97.128564439569 49.879036706563, -97.128284874022 49.879028270551, -97.128293805924 49.878904167938, -97.127785506423 49.878888827406, -97.127758766545 49.879261098261, -97.127725008915 49.879731072413, -97.127762125313 49.879738090039, -97.127884125367 49.879761156583, -97.127985771194 49.879780374401, -97.12785541069 49.880069042431, -97.129685028536 49.880414905729, -97.12968657395 49.880413746941, -97.130362864023 49.880541604036, -97.130781865371 49.880219490304, -97.131866879385 49.87938534168, -97.13208201563 49.879124587469)))"
Bronx Park C.C,720 Henderson Hwy,false,true,false,false,false,false,false,false,false,true,"(49.927228353861565, -97.10629528801269)","MULTIPOLYGON (((-97.107784493372 49.927302522423, -97.107331624545 49.927151763665, -97.107263657685 49.927129137182, -97.107195386886 49.92710641035, -97.107082773815 49.92706892103, -97.106970162313 49.927031431624, -97.106632324692 49.926918962693, -97.106519713898 49.926881472857, -97.106407101853 49.92684398379, -97.106069266887 49.926731513246, -97.105956656978 49.926694022872, -97.105806608757 49.926644069823, -97.105746077397 49.926623917013, -97.105293221454 49.926473150422, -97.105232048074 49.92653810029, -97.105170873135 49.926603050101, -97.104987351501 49.926797899391, -97.104926177256 49.926862849983, -97.104803828338 49.926992749266, -97.105256956502 49.927143267631, -97.105317524447 49.927163387109, -97.105525737757 49.927232550171, -97.105639134504 49.927270216622, -97.105752530003 49.92730788384, -97.105979324393 49.927383216196, -97.106092720429 49.927420883087, -97.106206118071 49.927458548992, -97.106319514501 49.927496214766, -97.106432912467 49.927533881352, -97.106546310647 49.92757154693, -97.106659707578 49.927609213275, -97.106773106116 49.927646878635, -97.106886503441 49.927684543863, -97.106999902302 49.927722209903, -97.107265593887 49.927810459268, -97.107333603594 49.927833047763, -97.107786747687 49.927983557301, -97.107786425058 49.927886266599, -97.107786103817 49.927788975918, -97.107785781179 49.927691685213, -97.10778545993 49.927594394529, -97.107785137284 49.927497103821, -97.107784816026 49.927399813134, -97.107784493372 49.927302522423)))"
Northwood C.C - Frank Whyte Site,1245 Fife St,false,true,false,false,false,false,false,false,false,true,"(49.93932223556456, -97.16639032353135)","MULTIPOLYGON (((-97.167181032084 49.939909626786, -97.16724192827 49.939828794182, -97.167295220126 49.939742757948, -97.167340465887 49.939652231286, -97.167377290486 49.93955796462, -97.167405388664 49.939460739377, -97.167423620716 49.939367464826, -97.167433818323 49.939272973777, -97.167435906935 49.939177957003, -97.167429871285 49.939083109122, -97.167415755495 49.938989123516, -97.167399693369 49.938882175907, -97.16739282533 49.938774247166, -97.167395201581 49.938666126232, -97.167406804753 49.938558603446, -97.167427550029 49.938452464779, -97.167459521246 49.938341831379, -97.167501421793 49.93823456418, -97.167552904373 49.938131552279, -97.167613542267 49.938033649503, -97.16768283287 49.93794166733, -97.167164291192 49.937775304105, -97.166975434305 49.938020727351, -97.166945217705 49.93805999469, -97.166756358562 49.938305417543, -97.166703477438 49.938374135698, -97.166684592493 49.938398677523, -97.166631711128 49.938467396541, -97.166442848757 49.938712818831, -97.166412631279 49.938752086017, -97.166223766652 49.938997507914, -97.166170885385 49.939066225823, -97.166151998499 49.939090767531, -97.166099115598 49.939159486281, -97.165910249136 49.939404907637, -97.165880029388 49.939444174648, -97.165691160669 49.93968959561, -97.165638276473 49.93975831323, -97.165619389005 49.939782855741, -97.165566504602 49.939851573324, -97.165347129063 49.940136628495, -97.165316909746 49.940175896265, -97.165097814192 49.940460583003, -97.166371514948 49.940869167024, -97.166456878901 49.940850646187, -97.167181032084 49.939909626786)))"
Home Playground,772 Sargent Ave,false,false,false,false,false,false,false,false,false,true,"(49.89654812442644, -97.1667777922396)","MULTIPOLYGON (((-97.167219239282 49.896698213251, -97.167239594578 49.896423165043, -97.167119292208 49.896419445976, -97.166998989827 49.896415727683, -97.166878687501 49.896412008366, -97.166817710156 49.896410123902, -97.166758386554 49.896408289846, -97.166758179111 49.89641108131, -97.166336116841 49.896398035602, -97.166329407586 49.89648877532, -97.166322699727 49.896579514159, -97.166315989901 49.896670267357, -97.167098939083 49.896694492401, -97.167219239282 49.896698213251)))"
Cornish Library,20 West Gate,false,false,false,false,true,false,false,false,false,false,"(49.87823464200571, -97.16009971641678)","MULTIPOLYGON (((-97.159836019391 49.878550976571, -97.160302621494 49.878371760904, -97.160700594845 49.878078754787, -97.160682343973 49.878071713505, -97.160641748091 49.878047421871, -97.160562638185 49.878002081331, -97.160550193322 49.877988931743, -97.160457942998 49.877940332206, -97.160428957814 49.87791830744, -97.159498837989 49.878275554562, -97.159687374668 49.878480544049, -97.159836019391 49.878550976571)))"
Clara Hughes Park,400 Matheson Ave,false,false,false,false,false,false,false,false,false,true,"(49.93190245300551, -97.13239379495161)","MULTIPOLYGON (((-97.133385241335 49.932029971423, -97.131640948679 49.931468043123, -97.131402348568 49.931774029973, -97.133148527778 49.932336862888, -97.133385241335 49.932029971423)))"
Cindy Klassen Recreation Complex,1111 Wall St,true,false,true,false,true,false,false,true,false,true,"(49.89891244335268, -97.18012755093912)","MULTIPOLYGON (((-97.181495473584 49.90058918791, -97.181601745645 49.899223156977, -97.181747076149 49.897354918115, -97.181707456908 49.897326688265, -97.178759140431 49.897235698796, -97.178752120283 49.897326878583, -97.178745098678 49.897418059245, -97.178724037918 49.897691599487, -97.178717016189 49.897782780141, -97.178702975454 49.897965140588, -97.178695953666 49.898056320336, -97.178681912744 49.89823868077, -97.178674890829 49.898329861412, -97.178653829138 49.898603401591, -97.178646807098 49.898694582224, -97.178632765742 49.898876942629, -97.178629281052 49.898922183902, -97.178625743101 49.89896813674, -97.178618722362 49.899059316487, -97.178611700167 49.89915049711, -97.1785976585 49.899332857494, -97.178590636246 49.899424037211, -97.178576594393 49.899606397582, -97.178570304049 49.899688073223, -97.178569572011 49.899697578192, -97.178548508923 49.899971118278, -97.178541486417 49.900062298879, -97.178527444129 49.900244659221, -97.178520421563 49.900335838918, -97.178513400325 49.900427019533, -97.178508025729 49.900496810775, -97.181458886323 49.900588057035, -97.181495473584 49.90058918791)))"
